       Energy  Energy_sqrd      QuantVar   BlockingVar   MCcycles  TimeStep    Eta  AcceptanceRation
0    6.366994    45.213516  4.674900e+00  4.306008e-03    16384.0       0.1  0.001          0.980011
1    2.075655     4.395219  8.687590e-02  7.565820e-05    16384.0       0.1  0.001          0.979980
2    2.000994     4.007023  3.045970e-03  2.594485e-06    16384.0       0.1  0.001          0.979797
3    1.999705     3.998939  1.184482e-04  1.007592e-07    16384.0       0.1  0.001          0.979767
4    1.999922     3.999694  4.657492e-06  3.961299e-09    16384.0       0.1  0.001          0.979767
5    1.999984     3.999936  1.834812e-07  1.560520e-10    16384.0       0.1  0.001          0.979767
6    1.999997     3.999987  7.230833e-09  6.149915e-12    16384.0       0.1  0.001          0.979767
7    1.999999     3.999997  2.849410e-10  2.423831e-13    16384.0       0.1  0.001          0.979767
8    2.000000     3.999999  1.125633e-11  9.553054e-15    16384.0       0.1  0.001          0.979767
9    2.000000     4.000000  4.365397e-13  3.765161e-16    16384.0       0.1  0.001          0.979767
10   2.000000     4.000000  1.421085e-14  1.483970e-17    16384.0       0.1  0.001          0.979767
11   2.000000     4.000000  4.973799e-14  5.848803e-19    16384.0       0.1  0.001          0.979767
12   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
13   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
14   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
15   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
16   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
17   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
18   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
19   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
20   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
21   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
22   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
23   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
24   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
25   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
26   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
27   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
28   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
29   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
30   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
31   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
32   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
33   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
34   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
35   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
36   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
37   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
38   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
39   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
40   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
41   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
42   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
43   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
44   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
45   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
46   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
47   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
48   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
49   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
50   6.366994    45.213516  4.674900e+00  4.306008e-03    16384.0       0.1  0.005          0.980011
51   2.065173     4.340258  7.532041e-02  6.546309e-05    16384.0       0.1  0.005          0.979950
52   2.000609     4.004924  2.488460e-03  2.119169e-06    16384.0       0.1  0.005          0.979797
53   1.999724     3.998989  9.105617e-05  7.745494e-08    16384.0       0.1  0.005          0.979767
54   1.999933     3.999734  3.370340e-06  2.866601e-09    16384.0       0.1  0.005          0.979767
55   1.999987     3.999946  1.250013e-07  1.063220e-10    16384.0       0.1  0.005          0.979767
56   1.999997     3.999990  4.637969e-09  3.945151e-12    16384.0       0.1  0.005          0.979767
57   1.999999     3.999998  1.720828e-10  1.464005e-13    16384.0       0.1  0.005          0.979767
58   2.000000     4.000000  6.453504e-12  5.432882e-15    16384.0       0.1  0.005          0.979767
59   2.000000     4.000000  2.664535e-13  2.016141e-16    16384.0       0.1  0.005          0.979767
60   2.000000     4.000000 -5.817569e-14  7.481922e-18    16384.0       0.1  0.005          0.979767
61   2.000000     4.000000 -5.329071e-15  2.776559e-19    16384.0       0.1  0.005          0.979767
62   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
63   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
64   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
65   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
66   0.000000     0.000000  0.000000e+00  0.000000e+00        0.0       0.0  0.000          0.000000
